# technique: CV
# step_index: 0
# timestamp: 2026-03-12T22:09:51.098017
# data_points: 500
# param_e0: 0.0
# param_eh: 0.5
# param_el: -0.5
# param_ef: 0.0
# param_scan_rate: 0.05
# param_seg_num: 1
# param_sample_interval_ms: 100
# param_elapsed_time: 16.3s
# param_ir_compensation_enabled: False
# param_ir_compensation_ohm: 0
Potential/V,Current/A
0.259,3.986e-06
0.26,3.986e-06
0.261,3.786e-06
0.262,4.588e-06
0.263,4.287e-06
0.264,4.488e-06
0.265,4.688e-06
0.266,4.388e-06
0.267,4.388e-06
0.268,4.087e-06
0.269,3.786e-06
0.27,4.388e-06
0.271,3.786e-06
0.272,4.588e-06
0.273,4.688e-06
0.274,3.886e-06
0.275,4.488e-06
0.276,4.287e-06
0.277,3.986e-06
0.278,3.886e-06
0.279,3.485e-06
0.28,3.385e-06
0.281,4.087e-06
0.282,3.986e-06
0.283,4.187e-06
0.284,3.485e-06
0.285,3.385e-06
0.286,3.686e-06
0.287,3.184e-06
0.288,3.986e-06
0.289,3.786e-06
0.29,3.686e-06
0.291,3.986e-06
0.292,4.388e-06
0.293,3.686e-06
0.294,3.184e-06
0.295,3.786e-06
0.296,4.187e-06
0.297,3.284e-06
0.298,3.485e-06
0.299,3.786e-06
0.3,3.284e-06
0.301,3.986e-06
0.302,4.187e-06
0.303,4.889e-06
0.304,4.488e-06
0.305,4.789e-06
0.306,5.29e-06
0.307,4.187e-06
0.308,3.986e-06
0.309,4.889e-06
0.31,4.388e-06
0.311,3.585e-06
0.312,3.585e-06
0.313,3.585e-06
0.314,3.886e-06
0.315,3.184e-06
0.316,3.786e-06
0.317,3.184e-06
0.318,3.786e-06
0.319,3.886e-06
0.32,3.786e-06
0.321,2.883e-06
0.322,2.582e-06
0.323,3.385e-06
0.324,3.084e-06
0.325,3.084e-06
0.326,3.084e-06
0.327,4.087e-06
0.328,3.686e-06
0.329,2.783e-06
0.33,2.081e-06
0.331,2.582e-06
0.332,2.282e-06
0.333,2.482e-06
0.334,2.482e-06
0.335,3.385e-06
0.336,1.78e-06
0.337,1.58e-06
0.338,2.683e-06
0.339,3.986e-06
0.34,2.783e-06
0.341,3.986e-06
0.342,3.485e-06
0.343,3.585e-06
0.344,4.087e-06
0.345,3.886e-06
0.346,4.789e-06
0.347,5.09e-06
0.348,4.588e-06
0.349,4.488e-06
0.35,4.488e-06
0.351,5.19e-06
0.352,4.989e-06
0.353,5.09e-06
0.354,5.09e-06
0.355,5.09e-06
0.356,4.287e-06
0.357,4.187e-06
0.358,5.19e-06
0.359,4.187e-06
0.36,4.287e-06
0.361,4.287e-06
0.362,4.588e-06
0.363,4.488e-06
0.364,4.187e-06
0.365,3.786e-06
0.366,4.789e-06
0.367,4.388e-06
0.368,4.287e-06
0.369,4.989e-06
0.37,2.883e-06
0.371,2.282e-06
0.372,2.883e-06
0.373,3.786e-06
0.374,3.986e-06
0.375,3.786e-06
0.376,3.886e-06
0.377,3.986e-06
0.378,4.388e-06
0.379,3.686e-06
0.38,3.084e-06
0.381,3.986e-06
0.382,4.087e-06
0.383,3.886e-06
0.384,3.585e-06
0.385,4.087e-06
0.386,4.187e-06
0.387,3.686e-06
0.388,3.284e-06
0.389,2.482e-06
0.39,3.385e-06
0.391,3.084e-06
0.392,2.783e-06
0.393,2.181e-06
0.394,2.783e-06
0.395,1.981e-06
0.396,3.084e-06
0.397,2.783e-06
0.398,2.582e-06
0.399,2.683e-06
0.4,2.181e-06
0.401,2.683e-06
0.402,2.683e-06
0.403,2.282e-06
0.404,1.981e-06
0.405,1.279e-06
0.406,2.181e-06
0.407,1.479e-06
0.408,1.078e-06
0.409,1.981e-06
0.41,2.181e-06
0.411,2.282e-06
0.412,2.683e-06
0.413,2.181e-06
0.414,2.984e-06
0.415,2.883e-06
0.416,2.482e-06
0.417,2.783e-06
0.418,2.482e-06
0.419,2.883e-06
0.42,2.181e-06
0.421,2.382e-06
0.422,3.385e-06
0.423,3.786e-06
0.424,3.084e-06
0.425,2.683e-06
0.426,2.883e-06
0.427,3.886e-06
0.428,3.385e-06
0.429,2.582e-06
0.43,2.382e-06
0.431,2.081e-06
0.432,1.58e-06
0.433,3.385e-06
0.434,2.482e-06
0.435,2.081e-06
0.436,2.181e-06
0.437,2.282e-06
0.438,2.181e-06
0.439,3.284e-06
0.44,2.783e-06
0.441,2.181e-06
0.442,2.181e-06
0.443,2.783e-06
0.444,2.683e-06
0.445,2.482e-06
0.446,2.683e-06
0.447,3.084e-06
0.448,4.488e-06
0.449,3.986e-06
0.45,2.984e-06
0.451,2.883e-06
0.452,3.184e-06
0.453,4.187e-06
0.454,4.187e-06
0.455,3.786e-06
0.456,3.786e-06
0.457,3.686e-06
0.458,3.786e-06
0.459,3.986e-06
0.46,4.989e-06
0.461,4.388e-06
0.462,4.287e-06
0.463,4.187e-06
0.464,4.688e-06
0.465,3.986e-06
0.466,4.087e-06
0.467,3.184e-06
0.468,3.284e-06
0.469,3.385e-06
0.47,3.485e-06
0.471,1.981e-06
0.472,3.585e-06
0.473,3.385e-06
0.474,3.686e-06
0.475,2.683e-06
0.476,3.184e-06
0.477,3.284e-06
0.478,3.184e-06
0.479,2.081e-06
0.48,1.58e-06
0.481,2.282e-06
0.482,1.981e-06
0.483,2.382e-06
0.484,2.783e-06
0.485,2.582e-06
0.486,2.984e-06
0.487,3.385e-06
0.488,3.084e-06
0.489,3.585e-06
0.49,3.084e-06
0.491,3.986e-06
0.492,2.984e-06
0.493,2.783e-06
0.494,2.783e-06
0.495,3.184e-06
0.496,3.084e-06
0.497,2.181e-06
0.498,2.282e-06
0.499,3.084e-06
