timestamp,pump_addr,operation,direction,rpm,volume_ul,duration_s,mode,encoder_counts
2026-03-24T22:05:12.087045,1,prep_sol_inject,REV,200,10000.0,35.51,position,-1829983
2026-03-24T22:05:13.377923,5,prep_sol_inject,REV,100,90000.0,33.53,position,-861028
