timestamp,pump_addr,operation,direction,rpm,volume_ul,duration_s,mode,encoder_counts
2026-02-23T18:42:41.420969,1,prep_sol_inject,FWD,300,50000.0,112.72,position,9070318
2026-02-23T18:42:41.580572,2,prep_sol_inject,FWD,300,20000.0,46.43,position,3640067
2026-02-23T18:42:41.742000,5,prep_sol_inject,FWD,100,30000.0,12.51,position,287012
