timestamp,pump_addr,operation,direction,rpm,volume_ul,duration_s,mode,encoder_counts
2026-02-23T20:08:10.474581,1,prep_sol_inject,FWD,200,10000.0,35.51,position,1829983
2026-02-23T20:08:10.640517,5,prep_sol_inject,FWD,100,90000.0,33.53,position,861028
2026-02-23T20:08:54.096134,11,移液,FWD,100,180000.0,75.86,position,2016965
2026-02-23T20:10:10.167488,11,移液,FWD,100,80000.0,40.83,position,1060271
