timestamp,pump_addr,operation,direction,rpm,volume_ul,duration_s,mode,encoder_counts
2026-03-23T21:04:30.607854,1,prep_sol_inject,FWD,200,10000.0,35.51,position,1829983
2026-03-23T21:04:31.899889,5,prep_sol_inject,FWD,100,90000.0,33.53,position,861028
2026-03-23T21:06:26.048644,11,移液,FWD,100,180000.0,75.86,position,2016965
2026-03-23T21:07:43.589972,12,排空,FWD,100,100000.0,47.84,position,1251610
