Potential/V,Current/A
0.427,8.499e-06
0.428,8.098e-06
0.429,7.296e-06
0.43,7.797e-06
0.431,8.399e-06
0.432,8.7e-06
0.433,9.101e-06
0.434,9.502e-06
0.435,9.101e-06
0.436,9.201e-06
0.437,9.502e-06
0.438,8.6e-06
0.439,8.9e-06
0.44,8.7e-06
0.441,7.296e-06
0.442,8.299e-06
0.443,7.998e-06
0.444,7.797e-06
0.445,7.797e-06
0.446,7.597e-06
0.447,8.098e-06
0.448,8.9e-06
0.449,8.399e-06
0.45,9.001e-06
0.451,8.499e-06
0.452,7.898e-06
0.453,7.998e-06
0.454,8.7e-06
0.455,9.903e-06
0.456,9.903e-06
0.457,1.03e-05
0.458,9.602e-06
0.459,9.803e-06
0.46,9.803e-06
0.461,8.499e-06
0.462,9.703e-06
0.463,9.803e-06
0.464,9.302e-06
0.465,9.402e-06
0.466,9.903e-06
0.467,9.703e-06
0.468,9.803e-06
0.469,9.402e-06
0.47,9.201e-06
0.471,9.502e-06
0.472,8.9e-06
0.473,8.9e-06
0.474,9.001e-06
0.475,9.302e-06
0.476,8.9e-06
0.477,8.8e-06
0.478,8.6e-06
0.479,7.296e-06
0.48,7.396e-06
0.481,8.198e-06
0.482,7.697e-06
0.483,7.396e-06
0.484,7.898e-06
0.485,7.597e-06
0.486,7.597e-06
0.487,7.597e-06
0.488,7.296e-06
0.489,7.396e-06
0.49,7.998e-06
0.491,7.196e-06
0.492,7.095e-06
0.493,7.496e-06
0.494,7.496e-06
0.495,7.998e-06
0.496,7.898e-06
0.497,7.296e-06
0.498,7.396e-06
0.499,7.597e-06
