Potential/V,Current/A
0.165,6.293e-06
0.166,6.193e-06
0.167,5.792e-06
0.168,5.19e-06
0.169,5.39e-06
0.17,6.092e-06
0.171,5.591e-06
0.172,5.591e-06
0.173,5.892e-06
0.174,5.691e-06
0.175,5.792e-06
0.176,6.494e-06
0.177,5.992e-06
0.178,5.792e-06
0.179,6.092e-06
0.18,6.794e-06
0.181,7.196e-06
0.182,6.293e-06
0.183,6.193e-06
0.184,5.691e-06
0.185,5.19e-06
0.186,5.792e-06
0.187,5.792e-06
0.188,5.39e-06
0.189,6.393e-06
0.19,6.293e-06
0.191,5.491e-06
0.192,6.393e-06
0.193,5.792e-06
0.194,4.588e-06
0.195,5.39e-06
0.196,5.09e-06
0.197,4.688e-06
0.198,5.09e-06
0.199,4.488e-06
0.2,4.789e-06
0.201,5.39e-06
0.202,5.39e-06
0.203,3.986e-06
0.204,4.187e-06
0.205,4.187e-06
0.206,5.591e-06
0.207,6.494e-06
0.208,6.995e-06
0.209,6.694e-06
0.21,7.196e-06
0.211,5.992e-06
0.212,5.39e-06
0.213,5.792e-06
0.214,5.792e-06
0.215,6.092e-06
0.216,5.39e-06
0.217,5.09e-06
0.218,5.792e-06
0.219,4.989e-06
0.22,5.19e-06
0.221,4.488e-06
0.222,4.989e-06
0.223,5.491e-06
0.224,5.892e-06
0.225,5.29e-06
0.226,5.992e-06
0.227,5.19e-06
0.228,5.491e-06
0.229,4.789e-06
0.23,5.19e-06
0.231,6.494e-06
0.232,5.792e-06
0.233,6.794e-06
0.234,6.293e-06
0.235,5.992e-06
0.236,6.594e-06
0.237,6.694e-06
0.238,6.393e-06
0.239,6.494e-06
0.24,6.092e-06
0.241,6.794e-06
0.242,6.293e-06
0.243,5.591e-06
0.244,4.989e-06
0.245,5.491e-06
0.246,5.591e-06
0.247,5.09e-06
0.248,5.491e-06
0.249,5.792e-06
0.25,5.691e-06
0.251,4.889e-06
0.252,4.889e-06
0.253,4.588e-06
0.254,4.588e-06
0.255,5.19e-06
0.256,5.19e-06
0.257,5.992e-06
0.258,5.491e-06
0.259,5.39e-06
0.26,5.992e-06
0.261,5.892e-06
0.262,5.792e-06
0.263,5.491e-06
0.264,4.889e-06
0.265,5.591e-06
0.266,5.491e-06
0.267,4.789e-06
0.268,5.29e-06
0.269,4.989e-06
0.27,4.287e-06
0.271,4.989e-06
0.272,4.488e-06
0.273,4.989e-06
0.274,4.588e-06
0.275,4.688e-06
0.276,4.889e-06
0.277,5.792e-06
0.278,5.39e-06
0.279,4.588e-06
0.28,4.789e-06
0.281,4.889e-06
0.282,4.388e-06
0.283,4.889e-06
0.284,5.39e-06
0.285,5.691e-06
0.286,5.591e-06
0.287,5.892e-06
0.288,5.39e-06
0.289,5.09e-06
0.29,5.29e-06
0.291,6.092e-06
0.292,5.691e-06
0.293,5.491e-06
0.294,4.789e-06
0.295,5.09e-06
0.296,4.187e-06
0.297,3.886e-06
0.298,4.287e-06
0.299,4.588e-06
0.3,4.388e-06
0.301,4.488e-06
0.302,4.087e-06
0.303,3.886e-06
0.304,4.488e-06
0.305,3.886e-06
0.306,4.488e-06
0.307,5.09e-06
0.308,5.39e-06
0.309,4.789e-06
0.31,4.588e-06
0.311,4.187e-06
0.312,3.585e-06
0.313,3.284e-06
0.314,3.786e-06
0.315,4.087e-06
0.316,3.585e-06
0.317,4.388e-06
0.318,4.187e-06
0.319,4.989e-06
0.32,5.19e-06
0.321,4.989e-06
0.322,5.39e-06
0.323,4.287e-06
0.324,4.688e-06
0.325,4.688e-06
0.326,5.491e-06
0.327,5.19e-06
0.328,5.491e-06
0.329,5.591e-06
0.33,6.092e-06
0.331,4.388e-06
0.332,4.488e-06
0.333,3.184e-06
0.334,5.491e-06
0.335,5.591e-06
0.336,5.691e-06
0.337,6.293e-06
0.338,6.794e-06
0.339,6.193e-06
0.34,5.792e-06
0.341,5.491e-06
0.342,6.293e-06
0.343,5.491e-06
0.344,5.39e-06
0.345,4.488e-06
0.346,5.09e-06
0.347,5.39e-06
0.348,5.591e-06
0.349,5.591e-06
0.35,4.287e-06
0.351,4.087e-06
0.352,1.88e-06
0.353,3.786e-06
0.354,3.084e-06
0.355,2.582e-06
0.356,2.883e-06
0.357,2.683e-06
0.358,3.385e-06
0.359,3.686e-06
0.36,3.786e-06
0.361,4.087e-06
0.362,4.688e-06
0.363,4.789e-06
0.364,3.986e-06
0.365,4.388e-06
0.366,4.688e-06
0.367,4.989e-06
0.368,4.588e-06
0.369,5.892e-06
0.37,5.09e-06
0.371,4.388e-06
0.372,4.688e-06
0.373,5.19e-06
0.374,6.393e-06
0.375,5.892e-06
0.376,6.393e-06
0.377,6.895e-06
0.378,6.193e-06
0.379,6.794e-06
0.38,5.892e-06
0.381,5.39e-06
0.382,5.491e-06
0.383,5.39e-06
0.384,5.09e-06
0.385,5.29e-06
0.386,5.39e-06
0.387,5.19e-06
0.388,5.39e-06
0.389,4.889e-06
0.39,4.287e-06
0.391,4.488e-06
0.392,4.789e-06
0.393,4.287e-06
0.394,4.187e-06
0.395,5.19e-06
0.396,4.688e-06
0.397,5.591e-06
0.398,5.09e-06
0.399,4.388e-06
0.4,4.287e-06
0.401,5.09e-06
0.402,4.789e-06
0.403,4.287e-06
0.404,4.789e-06
0.405,4.989e-06
0.406,5.29e-06
0.407,5.09e-06
0.408,4.889e-06
0.409,4.488e-06
0.41,4.789e-06
0.411,4.789e-06
0.412,4.889e-06
0.413,5.491e-06
0.414,5.39e-06
0.415,5.691e-06
0.416,5.591e-06
0.417,4.989e-06
0.418,4.889e-06
0.419,5.29e-06
0.42,4.588e-06
0.421,4.488e-06
0.422,4.187e-06
0.423,5.29e-06
0.424,5.19e-06
0.425,5.691e-06
0.426,5.39e-06
0.427,4.889e-06
0.428,4.588e-06
0.429,5.691e-06
0.43,5.691e-06
0.431,5.591e-06
0.432,5.29e-06
0.433,4.789e-06
0.434,4.287e-06
0.435,4.989e-06
0.436,5.09e-06
0.437,5.691e-06
0.438,4.588e-06
0.439,5.29e-06
0.44,5.29e-06
0.441,4.388e-06
0.442,4.388e-06
0.443,4.588e-06
0.444,4.688e-06
0.445,4.488e-06
0.446,3.485e-06
0.447,4.388e-06
0.448,2.883e-06
0.449,3.585e-06
0.45,2.783e-06
0.451,3.184e-06
0.452,3.385e-06
0.453,2.783e-06
0.454,3.184e-06
0.455,3.585e-06
0.456,4.488e-06
0.457,4.388e-06
0.458,3.786e-06
0.459,3.585e-06
0.46,3.585e-06
0.461,4.087e-06
0.462,4.688e-06
0.463,4.889e-06
0.464,5.892e-06
0.465,5.892e-06
0.466,5.491e-06
0.467,5.591e-06
0.468,5.09e-06
0.469,4.588e-06
0.47,4.588e-06
0.471,5.39e-06
0.472,5.19e-06
0.473,5.19e-06
0.474,5.09e-06
0.475,4.688e-06
0.476,4.688e-06
0.477,4.287e-06
0.478,3.886e-06
0.479,3.686e-06
0.48,3.986e-06
0.481,4.287e-06
0.482,4.087e-06
0.483,5.09e-06
0.484,3.886e-06
0.485,4.187e-06
0.486,4.688e-06
0.487,4.688e-06
0.488,5.09e-06
0.489,5.491e-06
0.49,4.989e-06
0.491,3.786e-06
0.492,3.385e-06
0.493,3.786e-06
0.494,3.585e-06
0.495,3.886e-06
0.496,3.084e-06
0.497,3.786e-06
0.498,3.385e-06
0.499,4.187e-06
