# technique: ADT
# step_index: 0
# timestamp: 2026-03-13T19:32:55.346856
# data_points: 2500
# param_seg_num: 1
# param_sample_interval_ms: 100
# param_elapsed_time: 51.4s
# param_ir_compensation_enabled: False
# param_ir_compensation_ohm: 0
Time/sec,Current/A,cycle
21.790000000000003,3.687,5
21.8,3.687,5
21.810000000000002,3.687,5
21.82,3.687,5
21.830000000000002,3.687,5
21.840000000000003,3.687,5
21.85,3.687,5
21.860000000000003,3.687,5
21.87,3.687,5
21.880000000000003,3.687,5
21.89,3.687,5
21.900000000000002,3.687,5
21.910000000000004,3.687,5
21.92,3.687,5
21.930000000000003,3.687,5
21.94,3.687,5
21.950000000000003,3.687,5
21.96,3.687,5
21.970000000000002,3.687,5
21.98,3.687,5
21.990000000000002,3.687,5
22.0,3.687,5
22.01,3.687,5
22.020000000000003,3.687,5
22.03,3.687,5
22.040000000000003,3.687,5
22.05,3.687,5
22.060000000000002,3.687,5
22.07,3.687,5
22.080000000000002,3.687,5
22.090000000000003,3.687,5
22.1,3.687,5
22.110000000000003,3.687,5
22.12,3.687,5
22.130000000000003,3.687,5
22.14,3.687,5
22.150000000000002,3.687,5
22.160000000000004,3.687,5
22.17,3.687,5
22.180000000000003,3.687,5
22.19,3.687,5
22.200000000000003,3.687,5
22.21,3.687,5
22.220000000000002,3.687,5
22.23,3.687,5
22.240000000000002,3.687,5
22.25,3.687,5
22.26,3.687,5
22.270000000000003,3.687,5
22.28,3.687,5
22.290000000000003,3.687,5
22.3,3.687,5
22.310000000000002,3.687,5
22.32,3.687,5
22.330000000000002,3.687,5
22.340000000000003,3.687,5
22.35,3.687,5
22.360000000000003,3.687,5
22.37,3.687,5
22.380000000000003,3.687,5
22.39,3.687,5
22.400000000000002,3.687,5
22.410000000000004,3.687,5
22.42,3.687,5
22.430000000000003,3.687,5
22.44,3.687,5
22.450000000000003,3.687,5
22.46,3.687,5
22.470000000000002,3.687,5
22.48,3.687,5
22.490000000000002,3.687,5
22.5,3.687,5
22.51,3.687,5
22.520000000000003,3.687,5
22.53,3.687,5
22.540000000000003,3.687,5
22.55,3.687,5
22.560000000000002,3.687,5
22.57,3.687,5
22.580000000000002,3.687,5
22.590000000000003,3.687,5
22.6,3.687,5
22.610000000000003,3.687,5
22.62,3.687,5
22.630000000000003,3.687,5
22.64,3.687,5
22.650000000000002,3.687,5
22.660000000000004,3.687,5
22.67,3.687,5
22.680000000000003,3.687,5
22.69,3.687,5
22.700000000000003,3.687,5
22.71,3.687,5
22.720000000000002,3.687,5
22.73,3.687,5
22.740000000000002,3.687,5
22.75,3.687,5
22.76,3.687,5
22.770000000000003,3.687,5
22.78,3.687,5
22.790000000000003,3.687,5
22.8,3.687,5
22.810000000000002,3.687,5
22.82,3.687,5
22.830000000000002,3.687,5
22.840000000000003,3.687,5
22.85,3.687,5
22.860000000000003,3.687,5
22.87,3.687,5
22.880000000000003,3.687,5
22.89,3.687,5
22.900000000000002,3.687,5
22.910000000000004,3.687,5
22.92,3.687,5
22.930000000000003,3.687,5
22.94,3.687,5
22.950000000000003,3.687,5
22.96,3.687,5
22.970000000000002,3.687,5
22.98,3.687,5
22.990000000000002,3.687,5
23.0,3.687,5
23.01,3.687,5
23.020000000000003,3.687,5
23.03,3.687,5
23.040000000000003,3.687,5
23.05,3.687,5
23.060000000000002,3.687,5
23.07,3.687,5
23.080000000000002,3.687,5
23.100000000000005,-2.951e-07,5
23.110000000000003,-2.7e-07,5
23.120000000000005,-2.49e-07,5
23.130000000000003,-2.113e-07,5
23.140000000000004,-2.196e-07,5
23.150000000000002,-2.039e-07,5
23.160000000000004,-1.683e-07,5
23.17,-1.358e-07,5
23.180000000000003,-1.337e-07,5
23.190000000000005,-1.169e-07,5
23.200000000000003,-1.096e-07,5
23.210000000000004,-9.489e-08,5
23.220000000000002,-9.594e-08,5
23.230000000000004,-9.594e-08,5
23.240000000000002,-9.384e-08,5
23.250000000000004,-6.553e-08,5
23.260000000000005,-7.707e-08,5
23.270000000000003,-7.811e-08,5
23.280000000000005,-8.231e-08,5
23.290000000000003,-4.666e-08,5
23.300000000000004,-5.086e-08,5
23.310000000000002,-5.82e-08,5
23.320000000000004,-7.602e-08,5
23.330000000000002,-5.4e-08,5
23.340000000000003,-6.658e-08,5
23.350000000000005,-5.61e-08,5
23.360000000000003,-7.182e-08,5
23.370000000000005,-5.505e-08,5
23.380000000000003,-4.352e-08,5
23.390000000000004,-4.457e-08,5
23.400000000000002,-6.344e-08,5
23.410000000000004,-3.408e-08,5
23.42,-2.989e-08,5
23.430000000000003,-2.36e-08,5
23.440000000000005,-2.15e-08,5
23.450000000000003,-1.207e-08,5
23.460000000000004,-1.626e-08,5
23.470000000000002,2.608e-09,5
23.480000000000004,-5.779e-09,5
23.490000000000002,-2.634e-09,5
23.500000000000004,-1.586e-09,5
23.510000000000005,4.704e-09,5
23.520000000000003,9.946e-09,5
23.530000000000005,9.946e-09,5
23.540000000000003,-1.731e-08,5
23.550000000000004,2.608e-09,5
23.560000000000002,-3.682e-09,5
23.570000000000004,6.801e-09,5
23.580000000000002,8.898e-09,5
23.590000000000003,5.753e-09,5
23.600000000000005,5.753e-09,5
23.610000000000003,1.728e-08,5
23.620000000000005,8.898e-09,5
23.630000000000003,3.656e-09,5
23.640000000000004,1.099e-08,5
23.650000000000002,1.099e-08,5
23.660000000000004,9.946e-09,5
23.67,8.898e-09,5
23.680000000000003,-6.827e-09,5
23.690000000000005,-1.586e-09,5
23.700000000000003,-5.373e-10,5
23.710000000000004,6.801e-09,5
23.720000000000002,7.849e-09,5
23.730000000000004,2.043e-08,5
23.740000000000002,3.656e-09,5
23.750000000000004,1.309e-08,5
23.760000000000005,1.099e-08,5
23.770000000000003,1.309e-08,5
23.780000000000005,1.204e-08,5
23.790000000000003,1.833e-08,5
23.800000000000004,1.833e-08,5
23.810000000000002,1.833e-08,5
23.820000000000004,1.099e-08,5
23.830000000000002,2.148e-08,5
23.840000000000003,1.204e-08,5
23.850000000000005,2.986e-08,5
23.860000000000003,1.728e-08,5
23.870000000000005,2.462e-08,5
23.880000000000003,-1.586e-09,5
23.890000000000004,5.753e-09,5
23.900000000000002,5.111e-10,5
23.910000000000004,1.833e-08,5
23.92,3.656e-09,5
23.930000000000003,5.753e-09,5
23.940000000000005,3.656e-09,5
23.950000000000003,5.111e-10,5
23.960000000000004,-1.521e-08,5
23.970000000000002,4.704e-09,5
23.980000000000004,-9.972e-09,5
23.990000000000002,1.099e-08,5
24.000000000000004,-2.634e-09,5
24.010000000000005,1.204e-08,5
24.020000000000003,-1.586e-09,5
24.030000000000005,9.946e-09,5
24.040000000000003,-5.373e-10,5
24.050000000000004,1.309e-08,5
24.060000000000002,5.111e-10,5
24.070000000000004,8.898e-09,5
24.080000000000002,8.898e-09,5
24.090000000000003,2.043e-08,5
24.100000000000005,3.656e-09,5
24.110000000000003,3.091e-08,5
24.120000000000005,1.204e-08,5
24.130000000000003,1.309e-08,5
24.140000000000004,6.801e-09,5
24.150000000000002,2.043e-08,5
24.160000000000004,1.624e-08,5
24.17,2.357e-08,5
24.180000000000003,-5.373e-10,5
24.190000000000005,1.519e-08,5
24.200000000000003,-7.876e-09,5
24.210000000000004,1.728e-08,5
24.220000000000002,2.253e-08,5
24.230000000000004,7.849e-09,5
24.240000000000002,1.099e-08,5
24.250000000000004,3.196e-08,5
24.260000000000005,6.801e-09,5
24.270000000000003,2.777e-08,5
24.280000000000005,1.414e-08,5
24.290000000000003,2.253e-08,5
24.300000000000004,2.043e-08,5
24.310000000000002,2.043e-08,5
24.320000000000004,1.833e-08,5
24.330000000000002,3.091e-08,5
24.340000000000003,1.519e-08,5
24.350000000000005,3.196e-08,5
24.360000000000003,8.898e-09,5
24.370000000000005,2.253e-08,5
24.380000000000003,1.833e-08,5
24.390000000000004,1.099e-08,5
24.400000000000002,5.111e-10,5
24.410000000000004,1.833e-08,5
24.42,4.704e-09,5
24.430000000000003,2.043e-08,5
24.440000000000005,2.043e-08,5
24.450000000000003,1.624e-08,5
24.460000000000004,1.728e-08,5
24.470000000000002,2.986e-08,5
24.480000000000004,1.938e-08,5
24.490000000000002,2.986e-08,5
24.500000000000004,2.777e-08,5
24.510000000000005,3.93e-08,5
24.520000000000003,1.833e-08,5
24.530000000000005,3.615e-08,5
24.540000000000003,2.148e-08,5
24.550000000000004,3.93e-08,5
24.560000000000002,1.833e-08,5
24.570000000000004,3.93e-08,5
24.580000000000002,2.672e-08,5
24.590000000000003,4.035e-08,5
24.600000000000005,2.567e-08,5
24.610000000000003,3.406e-08,5
24.620000000000005,1.833e-08,5
24.630000000000003,2.777e-08,5
24.640000000000004,9.946e-09,5
24.650000000000002,2.882e-08,5
24.660000000000004,1.204e-08,5
24.67,4.349e-08,5
24.680000000000003,1.309e-08,5
24.690000000000005,3.196e-08,5
24.700000000000003,2.253e-08,5
24.710000000000004,3.511e-08,5
24.720000000000002,2.882e-08,5
24.730000000000004,3.615e-08,5
24.740000000000002,2.567e-08,5
24.750000000000004,2.882e-08,5
24.760000000000005,1.833e-08,5
24.770000000000003,4.035e-08,5
24.780000000000005,2.043e-08,5
24.790000000000003,3.196e-08,5
24.800000000000004,2.043e-08,5
24.810000000000002,3.615e-08,5
24.820000000000004,1.624e-08,5
24.830000000000002,2.882e-08,5
24.840000000000003,2.043e-08,5
24.850000000000005,3.93e-08,5
24.860000000000003,2.462e-08,5
24.870000000000005,3.301e-08,5
24.880000000000003,1.519e-08,5
24.890000000000004,2.148e-08,5
24.900000000000002,2.253e-08,5
24.910000000000004,3.196e-08,5
24.92,1.938e-08,5
24.930000000000003,3.93e-08,5
24.940000000000005,2.777e-08,5
24.950000000000003,3.196e-08,5
24.960000000000004,2.253e-08,5
24.970000000000002,2.357e-08,5
24.980000000000004,1.728e-08,5
24.990000000000002,2.672e-08,5
25.000000000000004,2.986e-08,5
25.010000000000005,3.511e-08,5
25.020000000000003,2.043e-08,5
25.030000000000005,3.406e-08,5
25.040000000000003,1.938e-08,5
25.050000000000004,2.882e-08,5
25.060000000000002,1.204e-08,5
25.070000000000004,4.244e-08,5
25.080000000000002,2.567e-08,5
25.090000000000003,3.196e-08,5
