timestamp,pump_addr,operation,direction,rpm,volume_ul,duration_s,mode,encoder_counts
2026-02-28T22:36:24.990174,1,prep_sol_inject,FWD,200,10000.0,35.51,position,1829983
2026-02-28T22:36:26.305294,5,prep_sol_inject,FWD,100,90000.0,33.53,position,861028
2026-02-28T22:37:11.365573,11,移液,FWD,100,180000.0,75.86,position,2016965
2026-02-28T22:38:28.990990,12,排空,FWD,100,100000.0,47.84,position,1251610
